user_id,action_name,expected_event_count,expected_active_days,expected_rank
user_000147,跨行转入,9,9,1
user_000147,查交易结果,8,8,2
user_000147,大样本周期_weekly_0033,8,8,3
user_000147,风险评估,8,8,4
user_000147,预约网点取号,7,7,5
user_000148,大样本非近期高频_low_concentration_0754,12,11,1
user_000148,查看理财产品,9,9,2
user_000148,风险评估,8,8,3
user_000148,查还款结果,7,7,4
user_000148,添加银行卡,7,7,5
user_000149,预约网点取号,13,13,1
user_000149,短信验证,11,11,2
user_000149,大样本固定时段_morning_0301,10,10,3
user_000149,添加银行卡,8,8,4
user_000149,查看理财产品,8,8,5
user_000150,快捷支付,8,8,1
user_000150,添加银行卡,8,8,2
user_000150,跨行转入,8,8,3
user_000150,查银行卡,7,7,4
user_000150,短信验证,7,7,5
user_000151,大样本非近期高频_low_lift_0457,10,9,1
user_000151,添加银行卡,8,8,2
user_000151,查银行卡,7,7,3
user_000151,风险评估,7,7,4
user_000151,预约网点取号,7,7,5
user_000152,大样本非近期高频_low_lift_0181,10,9,1
user_000152,短信验证,9,9,2
user_000152,查看基金净值,8,8,3
user_000152,查账户明细,6,6,4
user_000152,预约网点取号,6,6,5
user_000153,大样本非近期高频_low_concentration_0790,12,11,1
user_000153,买黄金,9,9,2
user_000153,风险评估,8,8,3
user_000153,查还款结果,8,8,4
user_000153,查账户明细,7,7,5
user_000154,快捷支付,11,11,1
user_000154,大样本固定时段_afternoon_0522,10,10,2
user_000154,查交易明细,9,9,3
user_000154,查看基金净值,9,9,4
user_000154,查看理财产品,8,8,5
user_000155,大样本非近期高频_low_concentration_0118,12,11,1
user_000155,买黄金,9,9,2
user_000155,查银行卡,7,7,3
user_000155,结构性存款,7,7,4
user_000155,风险评估,7,7,5
user_000156,查银行卡,10,10,1
user_000156,添加银行卡,9,9,2
user_000156,查还款结果,9,9,3
user_000156,大样本近期高频_0589,9,6,4
user_000156,查交易结果,8,8,5
user_000157,大样本非固定时段_low_share_0521,11,11,1
user_000157,查账户明细,10,10,2
user_000157,银行卡管理,10,10,3
user_000157,大样本非近期高频_low_lift_0521,10,9,4
user_000157,风险评估,9,9,5
user_000158,短信验证,11,11,1
user_000158,大样本固定时段_early_morning_0712,10,10,2
user_000158,大样本周期_daily_0912,9,9,3
user_000158,查交易结果,8,8,4
user_000158,查银行卡,8,8,5
user_000159,预约网点取号,8,8,1
user_000159,大样本近期高频_0664,8,5,2
user_000159,查交易结果,7,7,3
user_000159,查账户明细,6,6,4
user_000159,快捷支付,6,6,5
user_000160,大样本固定时段_evening_0479,10,10,1
user_000160,大样本近期高频_0279,9,6,2
user_000160,大样本周期_interval_0679,8,8,3
user_000160,查看基金净值,8,8,4
user_000160,快捷支付,8,8,5
user_000161,快捷支付,9,9,1
user_000161,查看基金净值,8,8,2
user_000161,买黄金,7,7,3
user_000161,短信验证,7,7,4
user_000161,查看黄金行情,7,7,5
user_000162,大样本非近期高频_low_concentration_0534,12,11,1
user_000162,银行卡管理,10,10,2
user_000162,查看基金净值,8,8,3
user_000162,查交易结果,8,8,4
user_000162,查银行卡,8,8,5
user_000163,大样本固定时段_afternoon_0010,10,10,1
user_000163,跨行转入,8,8,2
user_000163,结构性存款,8,8,3
user_000163,大样本周期_monthly_0210,8,8,4
user_000163,买黄金,7,7,5
user_000164,大样本固定时段_evening_0271,10,9,1
user_000164,预约网点取号,9,9,2
user_000164,查看基金净值,8,8,3
user_000164,银行卡管理,8,8,4
user_000164,查看理财产品,8,8,5
user_000165,查看黄金行情,10,10,1
user_000165,跨行转入,10,10,2
user_000165,查银行卡,8,8,3
user_000165,查看基金净值,7,7,4
user_000165,预约网点取号,6,6,5
user_000166,风险评估,10,10,1
user_000166,大样本固定时段_afternoon_0410,10,9,2
user_000166,大样本周期_monthly_0610,8,8,3
user_000166,查银行卡,7,7,4
user_000166,收款码,7,7,5
user_000167,查交易明细,8,8,1
user_000167,查看基金净值,8,8,2
user_000167,银行卡管理,7,7,3
user_000167,大样本周期_interval_0039,7,7,4
user_000167,查银行卡,6,6,5
user_000168,大样本非固定时段_low_share_0572,11,11,1
user_000168,跨行转入,9,9,2
user_000168,查账户明细,8,8,3
user_000168,查银行卡,8,8,4
user_000168,快捷支付,7,7,5
user_000169,大样本非固定时段_low_share_0029,11,11,1
user_000169,大样本非近期高频_low_lift_0029,10,9,2
user_000169,查还款结果,9,9,3
user_000169,添加银行卡,8,8,4
user_000169,风险评估,8,8,5
user_000170,大样本固定时段_morning_0425,10,10,1
user_000170,收款码,8,8,2
user_000170,大样本周期_weekly_0625,8,8,3
user_000170,结构性存款,8,8,4
user_000170,风险评估,7,7,5
user_000171,快捷支付,10,10,1
user_000171,添加银行卡,8,8,2
user_000171,大样本周期_weekly_0553,8,8,3
user_000171,查还款结果,8,8,4
user_000171,查银行卡,8,8,5
user_000172,查看基金净值,10,10,1
user_000172,查看黄金行情,10,10,2
user_000172,短信验证,9,9,3
user_000172,预约网点取号,9,9,4
user_000172,大样本周期_interval_0067,8,8,5
user_000173,大样本非近期高频_low_concentration_0546,12,11,1
user_000173,短信验证,9,9,2
user_000173,查账户明细,9,9,3
user_000173,买黄金,8,8,4
user_000173,预约网点取号,8,8,5
user_000174,大样本非固定时段_low_share_0488,11,11,1
user_000174,买黄金,8,8,2
user_000174,查还款结果,8,8,3
user_000174,银行卡管理,8,8,4
user_000174,添加银行卡,7,7,5
user_000175,查交易结果,11,11,1
user_000175,大样本非近期高频_low_lift_0645,10,9,2
user_000175,风险评估,8,8,3
user_000175,银行卡管理,8,8,4
user_000175,结构性存款,7,7,5
user_000176,跨行转入,10,10,1
user_000176,大样本固定时段_evening_0863,10,10,2
user_000176,快捷支付,10,10,3
user_000176,查看黄金行情,8,8,4
user_000176,查账户明细,8,8,5
user_000177,大样本非近期高频_long_term_high_freq_0319,30,25,1
user_000177,添加银行卡,10,10,2
user_000177,查还款结果,10,10,3
user_000177,查银行卡,8,8,4
user_000177,查看基金净值,7,7,5
user_000178,查看黄金行情,10,10,1
user_000178,大样本周期_daily_0824,9,9,2
user_000178,查看基金净值,9,9,3
user_000178,风险评估,8,8,4
user_000178,买黄金,8,8,5
user_000179,大样本非近期高频_low_concentration_0054,12,11,1
user_000179,预约网点取号,9,9,2
user_000179,查看理财产品,8,8,3
user_000179,查看黄金行情,8,8,4
user_000179,短信验证,8,8,5
user_000180,查银行卡,13,13,1
user_000180,添加银行卡,10,10,2
user_000180,查看理财产品,9,9,3
user_000180,大样本周期_monthly_0778,8,8,4
user_000180,查还款结果,8,8,5
user_000181,查交易结果,11,11,1
user_000181,风险评估,11,11,2
user_000181,添加银行卡,10,10,3
user_000181,短信验证,9,9,4
user_000181,跨行转入,8,8,5
user_000182,跨行转入,9,9,1
user_000182,预约网点取号,8,8,2
user_000182,银行卡管理,8,8,3
user_000182,查还款结果,8,8,4
user_000182,大样本周期_weekly_0621,7,7,5
user_000183,查看黄金行情,10,10,1
user_000183,查还款结果,9,9,2
user_000183,买黄金,9,9,3
user_000183,查交易明细,9,9,4
user_000183,跨行转入,9,9,5
user_000184,银行卡管理,8,8,1
user_000184,风险评估,8,8,2
user_000184,快捷支付,7,7,3
user_000184,查看理财产品,7,7,4
user_000184,大样本周期_weekly_0557,7,7,5
user_000185,大样本非近期高频_low_concentration_0018,12,11,1
user_000185,添加银行卡,9,9,2
user_000185,风险评估,7,7,3
user_000185,查看基金净值,7,7,4
user_000185,查交易结果,6,6,5
user_000186,风险评估,12,12,1
user_000186,大样本非固定时段_low_share_0425,11,11,2
user_000186,结构性存款,10,10,3
user_000186,大样本非近期高频_low_lift_0425,10,9,4
user_000186,跨行转入,8,8,5
user_000187,银行卡管理,13,13,1
user_000187,查看理财产品,10,10,2
user_000187,买黄金,9,9,3
user_000187,大样本周期_interval_0811,8,8,4
user_000187,查交易明细,8,8,5
user_000188,风险评估,10,10,1
user_000188,查看黄金行情,10,10,2
user_000188,查还款结果,9,9,3
user_000188,查交易结果,9,9,4
user_000188,查看理财产品,8,8,5
user_000189,收款码,11,11,1
user_000189,大样本非近期高频_low_lift_0705,10,9,2
user_000189,查看基金净值,9,9,3
user_000189,买黄金,8,8,4
user_000189,查交易明细,7,7,5
user_000190,快捷支付,9,9,1
user_000190,查还款结果,9,9,2
user_000190,预约网点取号,9,9,3
user_000190,短信验证,9,9,4
user_000190,添加银行卡,8,8,5
user_000191,预约网点取号,10,10,1
user_000191,买黄金,9,9,2
user_000191,查看基金净值,8,8,3
user_000191,跨行转入,8,8,4
user_000191,查还款结果,7,7,5
user_000192,大样本固定时段_early_morning_0136,10,10,1
user_000192,预约网点取号,10,10,2
user_000192,大样本周期_daily_0336,9,9,3
user_000192,跨行转入,9,9,4
user_000192,查交易结果,9,9,5
user_000193,大样本非近期高频_low_concentration_0506,12,11,1
user_000193,大样本非固定时段_low_share_0506,11,11,2
user_000193,跨行转入,10,10,3
user_000193,查看基金净值,10,10,4
user_000193,查看理财产品,9,9,5
user_000194,短信验证,10,10,1
user_000194,大样本非近期高频_low_lift_0357,10,9,2
user_000194,添加银行卡,9,9,3
user_000194,结构性存款,8,8,4
user_000194,查账户明细,8,8,5
user_000195,预约网点取号,11,11,1
user_000195,大样本非固定时段_low_share_0701,11,11,2
user_000195,结构性存款,10,10,3
user_000195,大样本非近期高频_low_lift_0701,10,9,4
user_000195,快捷支付,8,8,5
user_000196,添加银行卡,10,10,1
user_000196,收款码,10,10,2
user_000196,跨行转入,10,10,3
user_000196,大样本固定时段_afternoon_0826,10,10,4
user_000196,查看理财产品,8,8,5
user_000197,买黄金,11,11,1
user_000197,收款码,9,9,2
user_000197,大样本周期_interval_0011,8,8,3
user_000197,查还款结果,8,8,4
user_000197,预约网点取号,8,8,5
user_000198,大样本非固定时段_low_share_0656,11,11,1
user_000198,查交易明细,10,10,2
user_000198,快捷支付,9,9,3
user_000198,收款码,9,9,4
user_000198,查看黄金行情,8,8,5
user_000199,短信验证,12,12,1
user_000199,大样本固定时段_evening_0367,10,10,2
user_000199,风险评估,8,8,3
user_000199,添加银行卡,8,8,4
user_000199,查还款结果,7,7,5
user_000200,大样本非近期高频_long_term_high_freq_0455,30,25,1
user_000200,查交易结果,11,11,2
user_000200,大样本非固定时段_low_share_0455,11,11,3
user_000200,添加银行卡,10,10,4
user_000200,买黄金,9,9,5
user_000201,快捷支付,9,9,1
user_000201,大样本周期_interval_0167,8,8,2
user_000201,查看理财产品,8,8,3
user_000201,跨行转入,7,7,4
user_000201,结构性存款,7,7,5
user_000202,大样本非固定时段_low_share_0293,11,11,1
user_000202,大样本非近期高频_low_lift_0293,10,9,2
user_000202,查还款结果,9,9,3
user_000202,查交易结果,8,8,4
user_000202,查看黄金行情,8,8,5
user_000203,大样本非近期高频_long_term_high_freq_0055,30,25,1
user_000203,快捷支付,9,9,2
user_000203,查银行卡,9,9,3
user_000203,风险评估,8,8,4
user_000203,查看黄金行情,7,7,5
user_000204,大样本非近期高频_low_lift_0573,10,9,1
user_000204,结构性存款,9,9,2
user_000204,短信验证,9,9,3
user_000204,买黄金,8,8,4
user_000204,查看基金净值,7,7,5
user_000205,大样本非固定时段_low_share_0236,11,11,1
user_000205,查交易结果,8,8,2
user_000205,买黄金,8,8,3
user_000205,查看理财产品,7,7,4
user_000205,结构性存款,7,7,5
user_000206,查银行卡,10,10,1
user_000206,大样本固定时段_evening_0539,10,9,2
user_000206,查看理财产品,9,9,3
user_000206,快捷支付,9,9,4
user_000206,大样本近期高频_0339,9,6,5
user_000207,大样本固定时段_afternoon_0730,10,10,1
user_000207,查看黄金行情,8,8,2
user_000207,大样本周期_monthly_0930,8,8,3
user_000207,查账户明细,7,7,4
user_000207,短信验证,7,7,5
user_000208,风险评估,14,14,1
user_000208,查还款结果,8,8,2
user_000208,大样本周期_monthly_0506,8,8,3
user_000208,快捷支付,7,7,4
user_000208,查看基金净值,7,7,5
user_000209,大样本固定时段_evening_0895,10,10,1
user_000209,查看黄金行情,9,9,2
user_000209,查看基金净值,8,8,3
user_000209,快捷支付,7,7,4
user_000209,预约网点取号,7,7,5
user_000210,查交易明细,9,9,1
user_000210,大样本周期_interval_0319,8,8,2
user_000210,添加银行卡,8,8,3
user_000210,查银行卡,8,8,4
user_000210,收款码,8,8,5
user_000211,大样本非近期高频_long_term_high_freq_0151,30,25,1
user_000211,风险评估,12,12,2
user_000211,短信验证,10,10,3
user_000211,收款码,9,9,4
user_000211,快捷支付,9,9,5
user_000212,大样本非近期高频_low_concentration_0682,12,11,1
user_000212,查账户明细,8,8,2
user_000212,快捷支付,8,8,3
user_000212,查看基金净值,7,7,4
user_000212,结构性存款,7,7,5
user_000213,大样本周期_interval_0283,8,8,1
user_000213,查交易结果,8,8,2
user_000213,查看理财产品,7,7,3
user_000213,收款码,7,7,4
user_000213,查看黄金行情,7,7,5
user_000214,查交易明细,10,10,1
user_000214,查还款结果,9,9,2
user_000214,收款码,8,8,3
user_000214,大样本周期_daily_0084,8,8,4
user_000214,快捷支付,7,7,5
user_000215,查交易结果,9,9,1
user_000215,大样本周期_daily_0076,8,8,2
user_000215,预约网点取号,7,7,3
user_000215,风险评估,6,6,4
user_000215,结构性存款,6,6,5
user_000216,大样本固定时段_afternoon_0478,10,10,1
user_000216,查看黄金行情,10,10,2
user_000216,收款码,9,9,3
user_000216,查银行卡,8,8,4
user_000216,短信验证,8,8,5
user_000217,买黄金,10,10,1
user_000217,大样本固定时段_early_morning_0216,10,10,2
user_000217,大样本周期_daily_0416,9,9,3
user_000217,查看黄金行情,9,9,4
user_000217,短信验证,8,8,5
user_000218,添加银行卡,10,10,1
user_000218,大样本固定时段_evening_0559,10,10,2
user_000218,大样本近期高频_0359,9,6,3
user_000218,风险评估,8,8,4
user_000218,查银行卡,7,7,5
user_000219,查交易明细,13,13,1
user_000219,结构性存款,9,9,2
user_000219,查交易结果,7,7,3
user_000219,买黄金,7,7,4
user_000219,大样本近期高频_0697,7,6,5
user_000220,大样本固定时段_afternoon_0942,10,10,1
user_000220,添加银行卡,9,9,2
user_000220,查看黄金行情,8,8,3
user_000220,查看基金净值,7,7,4
user_000220,查看理财产品,7,7,5
user_000221,查交易明细,11,11,1
user_000221,大样本非近期高频_low_lift_0541,10,9,2
user_000221,短信验证,9,9,3
user_000221,买黄金,9,9,4
user_000221,查看黄金行情,8,8,5
user_000222,添加银行卡,11,11,1
user_000222,大样本非固定时段_low_share_0089,11,11,2
user_000222,大样本非近期高频_low_lift_0089,10,9,3
user_000222,银行卡管理,9,9,4
user_000222,查交易结果,8,8,5
user_000223,风险评估,10,10,1
user_000223,大样本固定时段_afternoon_0810,10,10,2
user_000223,查看基金净值,9,9,3
user_000223,银行卡管理,9,9,4
user_000223,查银行卡,9,9,5
user_000224,结构性存款,9,9,1
user_000224,跨行转入,8,8,2
user_000224,查交易结果,7,7,3
user_000224,短信验证,7,7,4
user_000224,查看理财产品,7,7,5
user_000225,查账户明细,11,11,1
user_000225,短信验证,11,11,2
user_000225,查看黄金行情,9,9,3
user_000225,快捷支付,9,9,4
user_000225,大样本周期_daily_0088,9,9,5
user_000226,大样本固定时段_early_morning_0412,10,9,1
user_000226,查还款结果,9,9,2
user_000226,大样本周期_daily_0612,8,8,3
user_000226,银行卡管理,7,7,4
user_000226,添加银行卡,7,7,5
user_000227,查银行卡,11,11,1
user_000227,风险评估,10,10,2
user_000227,查看黄金行情,8,8,3
user_000227,查账户明细,7,7,4
user_000227,预约网点取号,7,7,5
user_000228,结构性存款,10,10,1
user_000228,买黄金,8,8,2
user_000228,添加银行卡,8,8,3
user_000228,跨行转入,7,7,4
user_000228,查交易结果,7,7,5
user_000229,查看理财产品,9,9,1
user_000229,大样本周期_monthly_0106,8,8,2
user_000229,查账户明细,8,8,3
user_000229,预约网点取号,8,8,4
user_000229,查看基金净值,7,7,5
user_000230,大样本非近期高频_low_concentration_0394,12,11,1
user_000230,查看理财产品,9,9,2
user_000230,收款码,9,9,3
user_000230,预约网点取号,9,9,4
user_000230,买黄金,8,8,5
user_000231,大样本固定时段_morning_0829,10,10,1
user_000231,收款码,9,9,2
user_000231,查看基金净值,9,9,3
user_000231,大样本近期高频_0629,9,6,4
user_000231,添加银行卡,8,8,5
user_000232,大样本固定时段_evening_0175,10,10,1
user_000232,查看理财产品,8,8,2
user_000232,跨行转入,8,8,3
user_000232,查银行卡,7,7,4
user_000232,查还款结果,7,7,5
user_000233,银行卡管理,12,12,1
user_000233,添加银行卡,8,8,2
user_000233,短信验证,7,7,3
user_000233,查银行卡,7,7,4
user_000233,查还款结果,7,7,5
user_000234,查交易结果,10,10,1
user_000234,大样本周期_weekly_0937,8,8,2
user_000234,添加银行卡,8,8,3
user_000234,查看理财产品,7,7,4
